Item_Identifier,Outlet_Identifier,Predicted_Weekly_Demand,EOQ,Safety_Stock,Reorder_Point,Inventory_Status
FD,OUT046,2003.1805,2635.22,1748.99,3746.65,Medium Stock Required
FD,OUT019,258.66138,946.94,225.83,483.78,Low Stock Required
FD,OUT027,2330.0789,2842.11,2034.41,4358.13,Medium Stock Required
FD,OUT045,1640.4976,2384.76,1432.32,3068.29,Medium Stock Required
FD,OUT035,1131.1595,1980.24,987.6,2115.65,Low Stock Required
DR,OUT010,403.30383,1182.42,352.12,754.34,Low Stock Required
NC,OUT018,3232.1663,3347.36,2821.98,6045.27,High Stock Required
NC,OUT045,1441.7411,2235.63,1258.79,2696.59,Low Stock Required
NC,OUT018,1848.1575,2531.19,1613.62,3456.72,Medium Stock Required
DR,OUT035,1395.5991,2199.56,1218.5,2610.31,Low Stock Required
FD,OUT018,1762.6322,2471.93,1538.97,3296.74,Medium Stock Required
FD,OUT019,264.46964,957.51,230.89,494.65,Low Stock Required
NC,OUT018,3232.1663,3347.36,2821.98,6045.27,High Stock Required
FD,OUT013,855.6886,1722.32,747.11,1600.48,Low Stock Required
NC,OUT046,692.6677,1549.6,604.75,1295.51,Low Stock Required
FD,OUT046,2078.602,2684.37,1814.82,3887.73,Medium Stock Required
FD,OUT046,2078.602,2684.37,1814.82,3887.73,Medium Stock Required
NC,OUT013,3898.1116,3676.06,3403.42,7290.87,High Stock Required
FD,OUT046,660.839,1513.57,576.99,1236.04,Low Stock Required
FD,OUT013,3076.545,3265.79,2686.13,5754.23,High Stock Required
FD,OUT013,3076.2083,3265.61,2685.82,5753.57,High Stock Required
DR,OUT049,3084.1873,3269.84,2692.81,5768.54,High Stock Required
FD,OUT035,2533.7395,2963.72,2212.21,4739.0,Medium Stock Required
DR,OUT010,190.59193,812.85,166.41,356.46,Low Stock Required
FD,OUT017,2524.0994,2958.08,2203.79,4720.99,Medium Stock Required
FD,OUT046,1297.8867,2121.16,1133.19,2427.49,Low Stock Required
FD,OUT049,3571.2349,3518.56,3118.05,6679.51,High Stock Required
FD,OUT019,322.48114,1057.32,281.57,603.15,Low Stock Required
FD,OUT045,3082.435,3268.91,2691.28,5765.26,High Stock Required
DR,OUT027,3799.3286,3629.19,3317.2,7106.09,High Stock Required
NC,OUT018,1848.1575,2531.19,1613.62,3456.72,Medium Stock Required
FD,OUT035,2666.495,3040.37,2328.12,4987.28,Medium Stock Required
NC,OUT045,2674.26,3044.79,2334.88,5001.81,Medium Stock Required
NC,OUT049,2672.594,3043.85,2333.44,4998.69,Medium Stock Required
NC,OUT046,1640.4976,2384.76,1432.32,3068.29,Medium Stock Required
NC,OUT019,505.6484,1323.98,441.48,945.76,Low Stock Required
FD,OUT018,2349.3193,2853.82,2051.17,4394.07,Medium Stock Required
FD,OUT017,2539.5867,2967.14,2217.32,4749.92,Medium Stock Required
NC,OUT049,2672.594,3043.85,2333.44,4998.69,Medium Stock Required
FD,OUT035,729.87726,1590.67,637.27,1365.13,Low Stock Required
FD,OUT027,4028.8877,3737.22,3517.62,7535.48,High Stock Required
NC,OUT035,2536.5388,2965.36,2214.66,4744.25,Medium Stock Required
FD,OUT013,3071.9993,3263.37,2682.16,5745.71,High Stock Required
FD,OUT049,1441.7411,2235.63,1258.79,2696.59,Low Stock Required
FD,OUT035,3088.149,3271.94,2696.26,5775.98,High Stock Required
FD,OUT018,812.8157,1678.62,709.65,1520.25,Low Stock Required
FD,OUT017,2059.2354,2671.83,1797.93,3851.52,Medium Stock Required
FD,OUT017,3948.2043,3699.61,3447.17,7384.53,High Stock Required
FD,OUT027,5082.8975,4197.7,4437.87,9506.85,High Stock Required
DR,OUT045,2535.9604,2965.02,2214.13,4743.16,Medium Stock Required
NC,OUT018,1848.1575,2531.19,1613.62,3456.72,Medium Stock Required
FD,OUT049,1258.0498,2088.36,1098.4,2353.01,Low Stock Required
FD,OUT045,655.348,1507.27,572.18,1225.7,Low Stock Required
NC,OUT027,5949.374,4541.42,5194.37,11127.43,High Stock Required
NC,OUT035,2079.9624,2685.24,1816.0,3890.24,Medium Stock Required
FD,OUT013,3744.3994,3602.86,3269.23,7003.38,High Stock Required
FD,OUT013,1682.0302,2414.75,1468.59,3146.0,Medium Stock Required
FD,OUT045,2674.26,3044.79,2334.88,5001.81,Medium Stock Required
FD,OUT046,1297.8867,2121.16,1133.19,2427.49,Low Stock Required
NC,OUT019,322.99188,1058.16,282.01,604.15,Low Stock Required
FD,OUT045,1448.3849,2240.77,1264.6,2709.05,Low Stock Required
FD,OUT045,655.348,1507.27,572.18,1225.7,Low Stock Required
FD,OUT010,665.1428,1518.5,580.74,1244.06,Low Stock Required
FD,OUT035,729.87726,1590.67,637.27,1365.13,Low Stock Required
FD,OUT046,4043.9634,3744.21,3530.76,7563.67,High Stock Required
FD,OUT035,1444.3237,2237.63,1261.02,2701.41,Low Stock Required
FD,OUT049,3738.2703,3599.91,3263.86,6991.92,High Stock Required
DR,OUT027,4233.5195,3830.95,3696.26,7918.17,High Stock Required
DR,OUT049,3084.1873,3269.84,2692.81,5768.54,High Stock Required
FD,OUT019,133.66539,680.72,116.69,249.97,Low Stock Required
NC,OUT027,5056.2676,4186.69,4414.6,9456.98,High Stock Required
FD,OUT018,1762.6322,2471.93,1538.97,3296.74,Medium Stock Required
FD,OUT049,1441.7411,2235.63,1258.79,2696.59,Low Stock Required
FD,OUT018,3164.3357,3312.05,2762.79,5918.46,High Stock Required
NC,OUT018,2850.8027,3143.69,2489.03,5332.01,Medium Stock Required
NC,OUT035,1516.6359,2292.96,1324.18,2836.67,Medium Stock Required
FD,OUT046,2901.5588,3171.55,2533.34,5426.93,Medium Stock Required
DR,OUT017,1518.7478,2294.56,1326.02,2840.61,Medium Stock Required
FD,OUT013,2655.253,3033.95,2318.29,4966.25,Medium Stock Required
FD,OUT013,3071.9993,3263.37,2682.16,5745.71,High Stock Required
FD,OUT018,1528.9636,2302.26,1334.92,2859.66,Medium Stock Required
FD,OUT046,3081.2183,3268.26,2690.19,5762.98,High Stock Required
FD,OUT018,2850.6448,3143.6,2488.9,5331.74,Medium Stock Required
DR,OUT019,320.00616,1053.26,279.39,598.52,Low Stock Required
FD,OUT017,1444.3237,2237.63,1261.02,2701.41,Low Stock Required
FD,OUT046,3866.5876,3661.17,3375.92,7231.94,High Stock Required
FD,OUT045,4043.7314,3744.1,3530.59,7563.22,High Stock Required
NC,OUT010,495.3908,1310.48,432.53,926.59,Low Stock Required
FD,OUT045,1394.0952,2198.38,1217.19,2607.46,Low Stock Required
FD,OUT018,934.13116,1799.53,815.6,1747.16,Low Stock Required
NC,OUT045,2076.3245,2682.9,1812.81,3883.48,Medium Stock Required
FD,OUT049,4076.5947,3759.28,3559.27,7624.73,High Stock Required
FD,OUT035,4020.851,3733.49,3510.6,7520.41,High Stock Required
FD,OUT013,2088.085,2690.48,1823.12,3905.48,Medium Stock Required
DR,OUT018,3464.401,3465.53,3024.76,6479.68,High Stock Required
FD,OUT010,592.32556,1432.97,517.18,1107.91,Low Stock Required
FD,OUT035,1450.9675,2242.77,1266.82,2713.79,Low Stock Required
NC,OUT017,1658.8018,2398.02,1448.29,3102.53,Medium Stock Required
NC,OUT019,179.96301,789.86,157.11,336.59,Low Stock Required
NC,OUT013,2531.9583,2962.68,2210.64,4735.68,Medium Stock Required
NC,OUT019,322.68842,1057.66,281.75,603.54,Low Stock Required
FD,OUT035,2671.2727,3043.09,2332.26,4996.18,Medium Stock Required
FD,OUT027,5899.04,4522.17,5150.45,11033.32,High Stock Required
FD,OUT046,1640.4976,2384.76,1432.32,3068.29,Medium Stock Required
FD,OUT017,3082.279,3268.83,2691.15,5764.99,High Stock Required
NC,OUT045,3082.435,3268.91,2691.28,5765.26,High Stock Required
FD,OUT046,2527.3987,2960.01,2206.67,4727.16,Medium Stock Required
FD,OUT049,1448.3849,2240.77,1264.6,2709.05,Low Stock Required
FD,OUT027,1644.3368,2387.54,1435.68,3075.5,Medium Stock Required
FD,OUT019,272.08624,971.2,237.57,508.89,Low Stock Required
FD,OUT013,4060.517,3751.86,3545.21,7594.57,High Stock Required
NC,OUT018,593.36414,1434.22,518.05,1109.76,Low Stock Required
FD,OUT027,4543.8496,3968.88,3967.23,8498.61,High Stock Required
FD,OUT045,3109.0505,3282.99,2714.5,5815.01,High Stock Required
NC,OUT049,2678.616,3047.27,2338.68,5009.95,Medium Stock Required
NC,OUT049,2532.7249,2963.13,2211.3,4737.11,Medium Stock Required
FD,OUT046,660.839,1513.57,576.99,1236.04,Low Stock Required
FD,OUT013,2661.275,3037.39,2323.58,4977.56,Medium Stock Required
FD,OUT013,2070.048,2678.84,1807.36,3871.73,Medium Stock Required
FD,OUT049,2000.9031,2633.72,1746.98,3742.4,Medium Stock Required
FD,OUT027,3920.7568,3686.73,3423.2,7333.19,High Stock Required
FD,OUT017,2524.0994,2958.08,2203.79,4720.99,Medium Stock Required
FD,OUT027,1340.2151,2155.48,1170.13,2506.64,Low Stock Required
FD,OUT046,2078.602,2684.37,1814.82,3887.73,Medium Stock Required
FD,OUT049,2076.3245,2682.9,1812.81,3883.48,Medium Stock Required
FD,OUT018,1604.7201,2358.61,1401.06,3001.4,Medium Stock Required
FD,OUT049,1640.4976,2384.76,1432.32,3068.29,Medium Stock Required
FD,OUT045,1658.6385,2397.9,1448.16,3102.26,Medium Stock Required
FD,OUT013,2531.9583,2962.68,2210.64,4735.68,Medium Stock Required
DR,OUT013,1520.8108,2296.12,1327.81,2844.43,Medium Stock Required
FD,OUT049,688.1062,1544.49,600.78,1286.99,Low Stock Required
FD,OUT046,3076.6726,3265.85,2686.22,5754.46,High Stock Required
FD,OUT035,2533.7395,2963.72,2212.21,4739.0,Medium Stock Required
DR,OUT018,2750.166,3087.7,2401.15,5143.75,Medium Stock Required
FD,OUT013,1643.577,2386.99,1435.02,3074.07,Medium Stock Required
FD,OUT046,4030.0698,3737.77,3518.63,7537.68,High Stock Required
FD,OUT045,2661.148,3037.32,2323.44,4977.28,Medium Stock Required
DR,OUT017,2526.8987,2959.72,2206.23,4726.23,Medium Stock Required
FD,OUT013,2972.6746,3210.18,2595.41,5559.91,Medium Stock Required
FD,OUT019,289.4168,1001.65,252.67,541.28,Low Stock Required
FD,OUT019,310.98175,1038.3,271.53,581.63,Low Stock Required
FD,OUT049,1560.577,2325.94,1362.56,2918.87,Medium Stock Required
NC,OUT017,2650.9058,3031.47,2314.5,4958.12,Medium Stock Required
FD,OUT046,2078.602,2684.37,1814.82,3887.73,Medium Stock Required
NC,OUT046,1640.4976,2384.76,1432.32,3068.29,Medium Stock Required
FD,OUT013,725.61145,1586.02,633.52,1357.11,Low Stock Required
FD,OUT017,1561.5935,2326.7,1363.43,2920.72,Medium Stock Required
FD,OUT010,228.84949,890.7,199.81,428.01,Low Stock Required
FD,OUT045,2000.9031,2633.72,1746.98,3742.4,Medium Stock Required
NC,OUT013,4100.093,3770.1,3579.79,7668.63,High Stock Required
FD,OUT013,841.5953,1708.08,734.8,1574.1,Low Stock Required
FD,OUT017,1561.5935,2326.7,1363.43,2920.72,Medium Stock Required
NC,OUT010,154.50735,731.86,134.89,288.96,Low Stock Required
DR,OUT049,1441.7411,2235.63,1258.79,2696.59,Low Stock Required
FD,OUT017,1561.5935,2326.7,1363.43,2920.72,Medium Stock Required
FD,OUT027,2539.5525,2967.12,2217.28,4749.88,Medium Stock Required
NC,OUT018,1761.8226,2471.37,1538.22,3295.22,Medium Stock Required
NC,OUT010,438.62506,1233.11,382.98,820.41,Low Stock Required
FD,OUT049,862.5769,1729.24,753.13,1613.36,Low Stock Required
FD,OUT017,1638.3053,2383.16,1430.4,3064.2,Medium Stock Required
FD,OUT035,1450.9675,2242.77,1266.82,2713.79,Low Stock Required
FD,OUT017,2961.3823,3204.08,2585.59,5538.89,Medium Stock Required
FD,OUT017,3055.6636,3254.68,2667.88,5715.19,High Stock Required
FD,OUT045,2074.1177,2681.47,1810.89,3879.32,Medium Stock Required
FD,OUT013,792.9475,1657.98,692.32,1483.11,Low Stock Required
FD,OUT013,2531.9583,2962.68,2210.64,4735.68,Medium Stock Required
FD,OUT010,122.594055,651.91,107.04,229.33,Low Stock Required
FD,OUT017,2903.0159,3172.35,2534.6,5429.66,Medium Stock Required
FD,OUT049,2000.9031,2633.72,1746.98,3742.4,Medium Stock Required
FD,OUT027,1627.8887,2375.57,1421.32,3044.76,Medium Stock Required
FD,OUT010,375.51773,1140.96,327.85,702.35,Low Stock Required
FD,OUT010,444.96588,1241.99,388.48,832.21,Low Stock Required
NC,OUT027,5891.2646,4519.19,5143.64,11018.74,High Stock Required
DR,OUT017,657.2724,1509.48,573.84,1229.32,Low Stock Required
FD,OUT046,700.6699,1558.52,611.74,1310.48,Low Stock Required
FD,OUT045,4025.454,3735.63,3514.61,7529.04,High Stock Required
FD,OUT010,187.92201,807.13,164.06,351.45,Low Stock Required
FD,OUT049,1640.4976,2384.76,1432.32,3068.29,Medium Stock Required
FD,OUT018,2467.2236,2924.56,2154.11,4614.54,Medium Stock Required
FD,OUT010,673.4248,1527.92,587.94,1259.52,Low Stock Required
FD,OUT019,248.13715,927.47,216.66,464.11,Low Stock Required
FD,OUT010,277.94785,981.61,242.68,519.88,Low Stock Required
NC,OUT046,1297.8867,2121.16,1133.19,2427.49,Low Stock Required
FD,OUT049,1451.857,2243.46,1267.61,2715.49,Low Stock Required
FD,OUT035,1450.9675,2242.77,1266.82,2713.79,Low Stock Required
FD,OUT049,1451.857,2243.46,1267.61,2715.49,Low Stock Required
FD,OUT049,1640.4976,2384.76,1432.32,3068.29,Medium Stock Required
FD,OUT045,1441.7411,2235.63,1258.79,2696.59,Low Stock Required
FD,OUT045,1560.577,2325.94,1362.56,2918.87,Medium Stock Required
FD,OUT049,801.7382,1667.14,700.01,1499.55,Low Stock Required
NC,OUT045,2533.1611,2963.38,2211.69,4737.92,Medium Stock Required
FD,OUT018,2354.9878,2857.26,2056.15,4404.72,Medium Stock Required
FD,OUT045,2076.3245,2682.9,1812.81,3883.48,Medium Stock Required
FD,OUT027,1020.03485,1880.46,890.6,1907.84,Low Stock Required
FD,OUT017,2903.0159,3172.35,2534.6,5429.66,Medium Stock Required
FD,OUT017,3948.2043,3699.61,3447.17,7384.53,High Stock Required
FD,OUT035,1395.5991,2199.56,1218.5,2610.31,Low Stock Required
FD,OUT019,71.68445,498.5,62.6,134.07,Low Stock Required
FD,OUT049,3738.2703,3599.91,3263.86,6991.92,High Stock Required
DR,OUT045,800.80853,1666.17,699.18,1497.81,Low Stock Required
FD,OUT018,1522.1451,2297.12,1328.99,2846.94,Medium Stock Required
FD,OUT017,975.0103,1838.49,851.27,1823.64,Low Stock Required
DR,OUT027,1000.604,1862.46,873.62,1871.47,Low Stock Required
NC,OUT049,733.6092,1594.73,640.5,1372.07,Low Stock Required
FD,OUT045,2663.4604,3038.64,2325.45,4981.6,Medium Stock Required
FD,OUT035,1634.4794,2380.38,1427.08,3057.1,Medium Stock Required
FD,OUT018,2349.3193,2853.82,2051.17,4394.07,Medium Stock Required
FD,OUT019,310.98175,1038.3,271.53,581.63,Low Stock Required
FD,OUT010,238.39877,909.09,208.15,445.87,Low Stock Required
FD,OUT049,1441.7411,2235.63,1258.79,2696.59,Low Stock Required
FD,OUT018,1665.0043,2402.5,1453.71,3114.18,Medium Stock Required
FD,OUT017,2061.4421,2673.26,1799.85,3855.61,Medium Stock Required
NC,OUT010,111.53707,621.82,97.39,208.62,Low Stock Required
FD,OUT035,2079.9624,2685.24,1816.0,3890.24,Medium Stock Required
FD,OUT013,1643.577,2386.99,1435.02,3074.07,Medium Stock Required
FD,OUT046,1640.4976,2384.76,1432.32,3068.29,Medium Stock Required
FD,OUT049,4048.185,3746.16,3534.48,7571.59,High Stock Required
FD,OUT046,4011.793,3729.28,3502.69,7503.47,High Stock Required
FD,OUT027,5899.04,4522.17,5150.45,11033.32,High Stock Required
NC,OUT046,2078.602,2684.37,1814.82,3887.73,Medium Stock Required
DR,OUT017,1014.0465,1874.93,885.36,1896.65,Low Stock Required
FD,OUT017,3741.9546,3601.68,3267.09,6998.79,High Stock Required
FD,OUT035,2977.4004,3212.73,2599.56,5568.82,Medium Stock Required
FD,OUT035,4020.851,3733.49,3510.6,7520.41,High Stock Required
DR,OUT017,657.2724,1509.48,573.84,1229.32,Low Stock Required
FD,OUT027,2554.4426,2975.8,2230.28,4777.72,Medium Stock Required
FD,OUT046,2901.5588,3171.55,2533.34,5426.93,Medium Stock Required
FD,OUT019,281.40152,987.69,245.69,526.32,Low Stock Required
NC,OUT035,691.9282,1548.77,604.14,1294.2,Low Stock Required
FD,OUT013,2088.085,2690.48,1823.12,3905.48,Medium Stock Required
FD,OUT045,2907.3213,3174.7,2538.36,5437.69,Medium Stock Required
DR,OUT049,4062.0786,3752.58,3546.61,7597.58,High Stock Required
DR,OUT019,322.68842,1057.66,281.75,603.54,Low Stock Required
FD,OUT035,1038.1171,1897.05,906.36,1941.66,Low Stock Required
NC,OUT035,3939.678,3695.61,3439.74,7368.63,High Stock Required
FD,OUT019,456.36374,1257.8,398.44,853.58,Low Stock Required
FD,OUT035,3084.4448,3269.98,2693.03,5769.04,High Stock Required
FD,OUT018,3438.7349,3452.67,3002.37,6431.67,High Stock Required
FD,OUT035,3625.9255,3545.4,3165.81,6781.8,High Stock Required
NC,OUT017,833.52106,1699.86,727.73,1558.98,Low Stock Required
FD,OUT045,3086.644,3271.14,2694.95,5773.13,High Stock Required
NC,OUT013,4100.093,3770.1,3579.79,7668.63,High Stock Required
FD,OUT010,228.84949,890.7,199.81,428.01,Low Stock Required
FD,OUT027,2990.3704,3219.72,2610.87,5593.08,Medium Stock Required
DR,OUT035,3084.4448,3269.98,2693.03,5769.04,High Stock Required
FD,OUT046,1647.2087,2389.63,1438.17,3080.86,Medium Stock Required
FD,OUT018,2467.2236,2924.56,2154.11,4614.54,Medium Stock Required
FD,OUT018,3438.7349,3452.67,3002.37,6431.67,High Stock Required
FD,OUT035,2077.7556,2683.82,1814.08,3886.15,Medium Stock Required
FD,OUT045,1640.4976,2384.76,1432.32,3068.29,Medium Stock Required
FD,OUT013,2088.085,2690.48,1823.12,3905.48,Medium Stock Required
NC,OUT017,2061.4421,2673.26,1799.85,3855.61,Medium Stock Required
FD,OUT010,154.1803,731.09,134.63,288.42,Low Stock Required
FD,OUT049,688.1062,1544.49,600.78,1286.99,Low Stock Required
FD,OUT013,1450.9675,2242.77,1266.82,2713.79,Low Stock Required
FD,OUT017,2524.0994,2958.08,2203.79,4720.99,Medium Stock Required
DR,OUT013,2010.7026,2640.16,1755.54,3760.76,Medium Stock Required
FD,OUT035,3084.4448,3269.98,2693.03,5769.04,High Stock Required
FD,OUT046,3076.6726,3265.85,2686.22,5754.46,High Stock Required
FD,OUT013,4100.093,3770.1,3579.79,7668.63,High Stock Required
FD,OUT027,5949.374,4541.42,5194.37,11127.43,High Stock Required
FD,OUT046,1619.036,2369.1,1413.59,3028.21,Medium Stock Required
DR,OUT049,2076.3245,2682.9,1812.81,3883.48,Medium Stock Required
FD,OUT017,721.8246,1581.87,630.2,1350.08,Low Stock Required
NC,OUT013,2830.2559,3132.34,2471.09,5293.56,Medium Stock Required
FD,OUT013,3071.9993,3263.37,2682.16,5745.71,High Stock Required
FD,OUT018,2469.5361,2925.93,2156.16,4618.9,Medium Stock Required
NC,OUT045,4013.5999,3730.12,3504.27,7506.87,High Stock Required
FD,OUT045,2606.0596,3005.72,2275.34,4874.23,Medium Stock Required
NC,OUT019,278.30225,982.23,242.98,520.53,Low Stock Required
FD,OUT018,2540.66,2967.76,2218.24,4751.96,Medium Stock Required
FD,OUT018,2858.4668,3147.91,2495.71,5346.32,Medium Stock Required
FD,OUT049,2076.3245,2682.9,1812.81,3883.48,Medium Stock Required
NC,OUT013,4086.1992,3763.71,3567.65,7642.63,High Stock Required
NC,OUT046,1441.7411,2235.63,1258.79,2696.59,Low Stock Required
FD,OUT046,4030.0698,3737.77,3518.63,7537.68,High Stock Required
FD,OUT049,2830.6248,3132.54,2471.39,5294.28,Medium Stock Required
FD,OUT035,2079.9624,2685.24,1816.0,3890.24,Medium Stock Required
FD,OUT013,2010.7026,2640.16,1755.54,3760.76,Medium Stock Required
FD,OUT019,344.80658,1093.31,301.04,644.88,Low Stock Required
FD,OUT045,2076.3245,2682.9,1812.81,3883.48,Medium Stock Required
FD,OUT046,2553.976,2975.53,2229.89,4776.84,Medium Stock Required
FD,OUT035,729.87726,1590.67,637.27,1365.13,Low Stock Required
FD,OUT010,517.1326,1338.93,451.52,967.21,Low Stock Required
FD,OUT027,3696.8784,3579.92,3227.76,6914.52,High Stock Required
NC,OUT035,3080.2358,3267.74,2689.36,5761.17,High Stock Required
NC,OUT017,639.99915,1489.52,558.78,1197.04,Low Stock Required
FD,OUT019,536.73816,1364.07,468.64,1003.93,Low Stock Required
FD,OUT049,2074.1177,2681.47,1810.89,3879.32,Medium Stock Required
FD,OUT035,3648.801,3556.57,3185.76,6824.57,High Stock Required
FD,OUT013,640.9281,1490.6,559.61,1198.78,Low Stock Required
FD,OUT013,1058.8856,1915.93,924.52,1980.47,Low Stock Required
FD,OUT045,2076.3245,2682.9,1812.81,3883.48,Medium Stock Required
FD,OUT019,484.49072,1295.98,423.02,906.16,Low Stock Required
FD,OUT013,1450.9675,2242.77,1266.82,2713.79,Low Stock Required
NC,OUT019,322.48114,1057.32,281.57,603.15,Low Stock Required
DR,OUT045,870.7961,1737.46,760.29,1628.71,Low Stock Required
FD,OUT019,258.66138,946.94,225.83,483.78,Low Stock Required
FD,OUT046,2901.5588,3171.55,2533.34,5426.93,Medium Stock Required
FD,OUT049,676.1349,1530.99,590.35,1264.66,Low Stock Required
FD,OUT045,3086.644,3271.14,2694.95,5773.13,High Stock Required
FD,OUT018,712.948,1572.12,622.48,1333.47,Low Stock Required
FD,OUT019,432.22592,1224.08,377.4,808.46,Low Stock Required
FD,OUT019,481.48962,1291.96,420.4,900.6,Low Stock Required
FD,OUT046,920.982,1786.82,804.12,1722.59,Low Stock Required
NC,OUT046,1624.3219,2372.97,1418.17,3038.04,Medium Stock Required
NC,OUT035,1644.1356,2387.4,1435.5,3075.11,Medium Stock Required
FD,OUT027,1618.3859,2368.63,1413.02,3026.94,Medium Stock Required
FD,OUT049,857.26996,1723.91,748.46,1603.37,Low Stock Required
NC,OUT017,3972.057,3710.77,3467.99,7429.15,High Stock Required
FD,OUT017,2524.0994,2958.08,2203.79,4720.99,Medium Stock Required
FD,OUT049,2076.3245,2682.9,1812.81,3883.48,Medium Stock Required
FD,OUT049,2670.2815,3042.53,2331.43,4994.37,Medium Stock Required
FD,OUT013,2088.085,2690.48,1823.12,3905.48,Medium Stock Required
DR,OUT035,888.2813,1754.81,775.57,1661.42,Low Stock Required
